launch_service_provider,mission,name,net,pad,rocket,status
Soviet Space Program,Zenit-2 28,Vostok 8A92 | Zenit-2 28,06/15/1965 9:43 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,Transtage 5,Titan IIIC | Transtage 5,06/18/1965 2 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,Transit-O 4,Thor DM-21 Ablestar | Transit-O 4,06/24/1965 10:35 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor DM-21 Ablestar,Launch Successful
Soviet Space Program,Zenit-4 8,Voskhod | Zenit-4 8,06/25/1965 9:45 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
United States Air Force,KH-7 19,Atlas SLV-3 Agena D | KH-7 19,06/25/1965 7:30 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
United States Air Force,Flight 138,X-15 | Flight 138,06/29/1965 6:21 p.m.,Edwards Air Force Base | Air launch to Suborbital flight,North American X-15,Launch Successful
United States Air Force,Tiros 10,Thor Delta C | Tiros 10,07/02/1965 4:07 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta C,Launch Successful
Soviet Space Program,DS-A1 7,Kosmos-2I 63S1 | DS-A1 7,07/02/1965 6:29 a.m.,"86/1 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Successful
United States Air Force,KH-7 20,Atlas SLV-3 Agena D | KH-7 20,07/12/1965 7 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Failure
Soviet Space Program,Zenit-2 29,Vostok 8A92 | Zenit-2 29,07/13/1965 11 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Failure
Soviet Space Program,Strela-1 15 to 19,Kosmos 65S3 | Strela-1 15 to 19,07/16/1965 3:31 a.m.,"41/15 | Baikonur Cosmodrome, Republic of Kazakhstan",Kosmos 65S3,Launch Successful
Soviet Space Program,Proton 1,UR-500 | Proton 1,07/16/1965 11:16 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",UR-500,Launch Successful
United States Air Force,P-770 Group 3-A 1,Thor SLV-2A Agena D | P-770 Group 3-A 1,07/17/1965 5:55 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
Soviet Space Program,Zond-3,Molniya 8K78 | Zond-3,07/18/1965 2:32 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Successful
United States Air Force,KH-4A 22,Thor SLV-2A Agena D | KH-4A 22,07/19/1965 10:01 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,Vela 3A & 3B,Atlas Agena D | Vela 3A & 3B,07/20/1965 8:27 a.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas Agena D,Launch Successful
Soviet Space Program,DS-P1-Yu 3,Kosmos-2I 63S1 | DS-P1-Yu 3,07/23/1965 4:34 a.m.,"86/1 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Successful
National Aeronautics and Space Administration,Pegasus 3,Saturn I | Pegasus 3,07/30/1965 1 p.m.,"Space Launch Complex 37B | Cape Canaveral, FL, USA",Saturn I,Launch Successful
Soviet Space Program,Zenit-4 9,Voskhod | Zenit-4 9,08/03/1965 11 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
United States Air Force,KH-7 21,Atlas SLV-3 Agena D | KH-7 21,08/03/1965 7:06 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
National Aeronautics and Space Administration,SEV,Scout B | SEV,08/10/1965 5:54 p.m.,"Launch Area 3A | Wallops Island, Virginia, USA",Scout B,Launch Successful
United States Air Force,Flight 143,X-15 | Flight 143,08/10/1965 7:24 p.m.,Edwards Air Force Base | Air launch to Suborbital flight,North American X-15,Launch Successful
United States Air Force,Surveyor-SD 2,Atlas Centaur D | Surveyor-SD 2,08/11/1965 2:31 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas Centaur D,Launch Successful
United States Air Force,Transit-O 5,Thor DM-21 Ablestar | Transit-O 5,08/13/1965 10:11 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor DM-21 Ablestar,Launch Successful
Soviet Space Program,Zenit-2 30,Vostok 8A92 | Zenit-2 30,08/14/1965 10:56 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,KH-4A 23,Thor SLV-2A Agena D | KH-4A 23,08/17/1965 8:59 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
National Aeronautics and Space Administration,Gemini V (Gemini 5),Titan II GLV | Gemini V,08/21/1965 1:59 p.m.,"Launch Complex 19 | Cape Canaveral, FL, USA",Titan II,Launch Successful
Soviet Space Program,Zenit-4 10,Voskhod | Zenit-4 10,08/25/1965 10:10 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
United States Air Force,OSO C,Thor Delta C | OSO C,08/25/1965 3:17 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta C,Launch Failure
United States Air Force,MRPV,Thor SLV-2 Agena D | MRPV,09/02/1965 8 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor SLV-2 Agena D,Launch Failure
Soviet Space Program,Strela-1 20 to 24,Kosmos 65S3 | Strela-1 20 to 24,09/03/1965 2 p.m.,"41/15 | Baikonur Cosmodrome, Republic of Kazakhstan",Kosmos 65S3,Launch Successful
Soviet Space Program,Zenit-4 11,Voskhod | Zenit-4 11,09/09/1965 9:30 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
United States Air Force,DSAP-2 F1,Thor Burner 1 | DSAP-2 F1,09/10/1965 4:41 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 1,Launch Successful
Soviet Space Program,Strela-1 25 to 29,Kosmos 65S3 | Strela-1 25 to 29,09/18/1965 7:59 a.m.,"41/15 | Baikonur Cosmodrome, Republic of Kazakhstan",Kosmos 65S3,Launch Successful
United States Air Force,KH-4A 24,Thor SLV-2A Agena D | KH-4A 24,09/22/1965 9:31 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
Soviet Space Program,Zenit-4 12,Voskhod | Zenit-4 12,09/23/1965 9 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
United States Air Force,Flight 150,X-15 | Flight 150,09/28/1965 6:08 p.m.,Edwards Air Force Base | Air launch to Suborbital flight,North American X-15,Launch Successful
United States Air Force,KH-7 22,Atlas SLV-3 Agena D | KH-7 22,09/30/1965 7:23 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
Soviet Space Program,Luna-7,Molniya-M | Luna-7,10/04/1965 7:36 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya-M,Launch Successful
United States Air Force,OV1-2,Atlas D | OV1-2,10/05/1965 9:07 a.m.,"576B3 | Vandenberg SFB, CA, USA",Atlas D,Launch Successful
United States Air Force,KH-4A 25,Thor SLV-2A Agena D | KH-4A 25,10/05/1965 5:45 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
Soviet Space Program,Molniya-1 2,Molniya 8K78 | Molniya-1 2,10/14/1965 6 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Successful
United States Air Force,OGO 2,Thor SLV-2A Agena D | OGO 2,10/14/1965 1:11 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,Flight 153,X-15 | Flight 153,10/14/1965 8:47 p.m.,Edwards Air Force Base | Air launch to Suborbital flight,North American X-15,Launch Successful
United States Air Force,OV2-1,Titan IIIC | OV2-1,10/15/1965 5:23 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
Soviet Space Program,Zenit-4 13,Voskhod | Zenit-4 13,10/16/1965 8:14 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
Soviet Space Program,DS-U2-V 1,Kosmos 11K63 | DS-U2-V 1,10/19/1965 5:44 a.m.,"86/1 | Kapustin Yar, Russian Federation",Kosmos 11K63,Launch Successful
United States Air Force,GATV 6,Atlas SLV-3 Agena D | GATV 6,10/25/1965 3 p.m.,"Space Launch Complex 14 | Cape Canaveral, FL, USA",Atlas SLV-3 Agena D,Launch Failure
Soviet Space Program,Zenit-4 14,Voskhod | Zenit-4 14,10/28/1965 8:15 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
United States Air Force,KH-4A 26,Thor SLV-2A Agena D | KH-4A 26,10/28/1965 9:17 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
Soviet Space Program,Proton 2,UR-500 | Proton 2,11/02/1965 12:28 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",UR-500,Launch Successful
Soviet Space Program,DS-U2-V 2,Kosmos 11K63 | DS-U2-V 2,11/04/1965 5:31 a.m.,"86/1 | Kapustin Yar, Russian Federation",Kosmos 11K63,Launch Successful
United States Air Force,GEOS A,Thor Delta E | GEOS A,11/06/1965 6:38 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta E,Launch Successful
United States Air Force,KH-7 23,Atlas SLV-3 Agena D | KH-7 23,11/08/1965 7:30 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
Soviet Space Program,Venera-2,Molniya 8K78 | Venera-2,11/12/1965 4:46 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Successful
Soviet Space Program,Venera-3,Molniya 8K78 | Venera-3,11/16/1965 4:13 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Successful
National Aeronautics and Space Administration,Solrad 8,Scout X-4 | Solrad 8,11/19/1965 4:48 a.m.,"Launch Area 3A | Wallops Island, Virginia, USA",Scout X-4,Launch Successful
Soviet Space Program,Venera-4a,Molniya 8K78 | Venera-4a,11/23/1965 3:14 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Failure
Soviet Space Program,DS-U2-M 1,Kosmos 11K63 | DS-U2-M 1,11/26/1965 12:14 p.m.,"86/1 | Kapustin Yar, Russian Federation",Kosmos 11K63,Launch Successful
National Center of Space Research,Asterix,Diamant A | Asterix,11/26/1965 2:47 p.m.,"Brigitte | Interarmy Special Vehicles Test Centre, French Algeria",Diamant A,Launch Successful
Soviet Space Program,Zenit-2 31,Vostok 8A92 | Zenit-2 31,11/27/1965 8:20 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,Alouette 2,Thor SLV-2 Agena B | Alouette 2,11/29/1965 4:48 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor SLV-2 Agena B,Launch Successful
Soviet Space Program,Luna-8,Molniya 8K78 | Luna-8,12/03/1965 10:46 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Successful
National Aeronautics and Space Administration,Gemini VII (Gemini 7),Titan II GLV | Gemini VII,12/04/1965 7:30 p.m.,"Launch Complex 19 | Cape Canaveral, FL, USA",Titan II,Launch Successful
National Center of Space Research,FR-1,Scout X-4 | FR-1,12/06/1965 9:05 p.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-4,Launch Successful
United States Air Force,KH-4A 27,Thor SLV-2A Agena D | KH-4A 27,12/09/1965 9:10 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
Soviet Space Program,Zenit-2 32,Vostok 8A92 | Zenit-2 32,12/10/1965 8:10 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
National Aeronautics and Space Administration,Gemini VI-A (Gemini 6A),Titan II GLV | Gemini VI-A,12/15/1965 1:37 p.m.,"Launch Complex 19 | Cape Canaveral, FL, USA",Titan II,Launch Successful
United States Air Force,Pioneer 6,Thor Delta E | Pioneer 6,12/16/1965 7:31 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta E,Launch Successful
Soviet Space Program,OGCh 1,R-36O 8K69 | OGCh 1,12/16/1965 2:09 p.m.,"67/21 | Baikonur Cosmodrome, Republic of Kazakhstan",R-36O 8K69,Launch Successful
Soviet Space Program,Meteor-1 3,Vostok 8A92M | Meteor-1 3,12/17/1965 2:20 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92M,Launch Successful
Soviet Space Program,DS-P1-Yu 4,Kosmos-2I 63S1 | DS-P1-Yu 4,12/21/1965 6:14 a.m.,"86/1 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Successful
United States Air Force,OV2-3,Titan IIIC | OV2-3,12/21/1965 2 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,Transit-O 6,Scout A | Transit-O 6,12/22/1965 4:33 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout A,Launch Successful
United States Air Force,KH-4A 28,Thor SLV-2A Agena D | KH-4A 28,12/24/1965 9:06 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
Soviet Space Program,US-AO 1,Soyuz 11A510 | US-AO 1,12/27/1965 10:24 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 11A510,Launch Successful
Soviet Space Program,DS-K-40 1,Kosmos-2I 63S1 | DS-K-40 1,12/28/1965 8:10 a.m.,"86/1 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Failure
Soviet Space Program,Strela-2 1,Kosmos 65S3 | Strela-2 1,12/28/1965 12:30 p.m.,"41/15 | Baikonur Cosmodrome, Republic of Kazakhstan",Kosmos 65S3,Launch Successful
United States Air Force,DSAP-2 F2,Thor Burner 1 | DSAP-2 F2,01/07/1966 4:48 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 1,Launch Failure
Soviet Space Program,Zenit-2 33,Vostok 8A92 | Zenit-2 33,01/07/1966 8:20 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,KH-7 24,Atlas SLV-3 Agena D | KH-7 24,01/19/1966 8:03 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
National Aeronautics and Space Administration,A-004,Little Joe II | A-004,01/20/1966 3:17 p.m.,Launch Complex 36 | White Sands Missile Range,Little Joe II,Launch Successful
Soviet Space Program,Zenit-2 34,Vostok 8A92 | Zenit-2 34,01/22/1966 8:30 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
Soviet Space Program,DS-P1-I 1,Kosmos 11K63 | DS-P1-I 1,01/25/1966 12:28 p.m.,"86/1 | Kapustin Yar, Russian Federation",Kosmos 11K63,Launch Successful
United States Air Force,Transit-O 7,Scout A | Transit-O 7,01/28/1966 5:06 p.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout A,Launch Successful
Soviet Space Program,Luna-9,Molniya-M | Luna-9,01/31/1966 11:41 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya-M,Launch Successful
United States Air Force,KH-4A 29,Thor SLV-2A Agena D | KH-4A 29,02/02/1966 9:32 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,ESSA 1,Thor Delta C | ESSA 1,02/03/1966 7:41 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta C,Launch Successful
Soviet Space Program,OGCh 2,R-36O 8K69 | OGCh 2,02/05/1966 12:19 p.m.,"67/21 | Baikonur Cosmodrome, Republic of Kazakhstan",R-36O 8K69,Launch Successful
United States Air Force,P-770 Group 3-D 2,Thor SLV-2A Agena D | P-770 Group 3-D 2,02/09/1966 7:45 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
National Aeronautics and Space Administration,Reentry 4B,Scout X-4A | Reentry 4B,02/10/1966 12:55 a.m.,"Launch Area 3A | Wallops Island, Virginia, USA",Scout X-4A,Launch Successful
Soviet Space Program,Zenit-2 35,Vostok 8A92 | Zenit-2 35,02/10/1966 8:40 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
Soviet Space Program,DS-U1-G 1,Kosmos-2I 63S1 | DS-U1-G 1,02/11/1966 6 p.m.,"86/1 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Successful
United States Air Force,KH-7 25,Atlas SLV-3 Agena D | KH-7 25,02/15/1966 8:30 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
National Center of Space Research,Diapason D-1A,Diamant A | Diapason D-1A,02/17/1966 8:33 a.m.,"Brigitte | Interarmy Special Vehicles Test Centre, French Algeria",Diamant A,Launch Successful
Soviet Space Program,Zenit-4 15,Voskhod | Zenit-4 15,02/19/1966 8:49 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
Soviet Space Program,DS-K-40 2,Kosmos-2I 63S1 | DS-K-40 2,02/21/1966 1:30 p.m.,"86/1 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Failure
Soviet Space Program,Voskhod-3KV 3,Voskhod | Voskhod-3KV 3,02/22/1966 8:09 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
National Aeronautics and Space Administration,Apollo AS-201,Saturn IB | Apollo AS-201,02/26/1966 4:12 p.m.,"Launch Complex 34 | Cape Canaveral, FL, USA",Saturn IB,Launch Successful
United States Air Force,ESSA 2,Thor Delta E | ESSA 2,02/28/1966 1:58 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta E,Launch Successful
Soviet Space Program,Luna-10a,Molniya-M | Luna-10a,03/01/1966 11:03 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya-M,Launch Failure
United States Air Force,KH-4A 30,Thor SLV-2A Agena D | KH-4A 30,03/09/1966 10:02 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,GATV 8,Atlas SLV-3 Agena D | GATV 8,03/16/1966 3 p.m.,"Space Launch Complex 14 | Cape Canaveral, FL, USA",Atlas SLV-3 Agena D,Launch Successful
National Aeronautics and Space Administration,Gemini VIII (Gemini 8),Titan II GLV | Gemini VIII,03/16/1966 4:41 p.m.,"Launch Complex 19 | Cape Canaveral, FL, USA",Titan II,Launch Successful
Soviet Space Program,Zenit-2 36,Vostok 8A92 | Zenit-2 36,03/17/1966 10:28 a.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Vostok 8A92,Launch Successful
National Aeronautics and Space Administration,Trailblazer Pellet,Trailblazer 2 | Trailblazer Pellet,03/18/1966 1:15 a.m.,"Unknown Pad | Wallops Island, Virginia, USA",Trailblazer 2,Launch Successful
United States Air Force,KH-7 26,Atlas SLV-3 Agena D | KH-7 26,03/18/1966 8 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
Soviet Space Program,Zenit-4 16,Voskhod | Zenit-4 16,03/21/1966 9:40 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
Soviet Space Program,Proton 3a,UR-500 | Proton 3a,03/24/1966 2:39 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",UR-500,Launch Failure
United States Air Force,Transit-O 8,Scout A | Transit-O 8,03/26/1966 3:31 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout A,Launch Successful
Soviet Space Program,Molniya-1 3a,Molniya 8K78 | Molniya-1 3a,03/27/1966 7:20 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Failure
United States Air Force,OV1-4 & 5,Atlas D | OV1-4 & 5,03/30/1966 9:20 a.m.,"576B3 | Vandenberg SFB, CA, USA",Atlas D,Launch Successful
United States Air Force,DSAP-2 F3,Thor Burner 1 | DSAP-2 F3,03/31/1966 5:41 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 1,Launch Successful
Soviet Space Program,Luna-10,Molniya-M | Luna-10,03/31/1966 10:46 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya-M,Launch Successful
Soviet Space Program,Zenit-4 17,Voskhod | Zenit-4 17,04/06/1966 11:40 a.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Voskhod,Launch Successful
United States Air Force,KH-4A 31,Thor SLV-2A Agena D | KH-4A 31,04/07/1966 10:02 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,Surveyor M-2,Atlas Centaur D | Surveyor M-2,04/08/1966 1 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas Centaur D,Launch Successful
United States Air Force,OAO 1,Atlas SLV-3 Agena D | OAO 1,04/08/1966 7:35 p.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas SLV-3 Agena D,Launch Successful
United States Air Force,KH-7 27,Atlas SLV-3 Agena D | KH-7 27,04/19/1966 7:15 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
Soviet Space Program,Zenit-2 37,Vostok 8A92 | Zenit-2 37,04/20/1966 10:40 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,OV3-1,Scout B | OV3-1,04/22/1966 9:45 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout B,Launch Successful
Soviet Space Program,Molniya-1 3,Molniya 8K78 | Molniya-1 3,04/25/1966 7:10 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Successful
Soviet Space Program,DS-P1-Yu 5,Kosmos 11K63 | DS-P1-Yu 5,04/26/1966 10:04 a.m.,"86/1 | Kapustin Yar, Russian Federation",Kosmos 11K63,Launch Successful
United States Air Force,KH-4A 32,Thor SLV-2A Agena D | KH-4A 32,05/03/1966 7:25 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Failure
Soviet Space Program,Zenit-2 38,Vostok 8A92 | Zenit-2 38,05/06/1966 10:58 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
Soviet Space Program,Meteor-1 4,Vostok 8A92M | Meteor-1 4,05/11/1966 2:10 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92M,Launch Successful
United States Air Force,KH-7 28,Atlas SLV-3 Agena D | KH-7 28,05/14/1966 7:02 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
United States Air Force,Nimbus 2,Thor SLV-2A Agena B | Nimbus 2,05/15/1966 7:55 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor SLV-2A Agena B,Launch Successful
